"Country","Region","IncomeG","Year","LifeExp","AdultM","InfantD","Alcohol","PercHealthExp","HepsB","Measles","BMI","Und5Deaths","Polio","GovHealthExp","Diph","HIV","GDP","Pop","Thin10_19Yrs","Thin5_9Yrs","Schooling"
"Costa Rica","Latin America & Caribbean","Middle Income",2000,77.6,98,1,4.34,94.17819458,89,0,45.4,1,8,7.12,88,0.1,388.363689,3962369,2.4,2.3,11.6
"Croatia","Europe & Central Asia","High Income",2015,78,95,0,NA,0,94,206,63.7,0,94,NA,94,0.1,11579.6674,4203604,1.5,1.4,15.3
"Croatia","Europe & Central Asia","High Income",2014,77.8,97,0,12.14,1884.098811,95,0,63.1,0,95,7.8,95,0.1,13467.46827,4238389,1.5,1.5,15.1
"Croatia","Europe & Central Asia","High Income",2013,77.7,97,0,12.39,1899.107385,96,0,62.5,0,96,7.83,96,0.1,13574.749,4255689,1.5,1.5,14.9
"Croatia","Europe & Central Asia","High Income",2012,77.1,14,0,11.49,1851.713262,98,2,61.9,0,96,7.8,96,0.1,13235.97757,4267558,1.5,1.5,14.6
"Croatia","Europe & Central Asia","High Income",2011,77,14,0,12.19,1913.356642,97,12,61.3,0,96,7.8,96,0.1,14539.18421,4280622,1.6,1.5,14.5
"Croatia","Europe & Central Asia","High Income",2010,76.6,16,0,12.1,206.8868182,97,7,6.6,0,97,8.25,97,0.1,1355.74586,4295427,1.6,1.6,14.2
"Croatia","Europe & Central Asia","High Income",2009,76.3,19,0,12.21,2160.380199,97,2,6,0,96,8.18,96,0.1,14157.14416,4305181,1.7,1.6,14.2
"Croatia","Europe & Central Asia","High Income",2008,76,116,0,12.06,2425.403891,97,51,59.4,0,96,7.7,96,0.1,15893.8656,4309705,1.7,1.7,14.3
"Croatia","Europe & Central Asia","High Income",2007,75.8,114,0,12.56,2019.812779,95,0,58.7,0,96,7.44,96,0.1,13546.69872,4310217,1.8,1.7,14.3
"Croatia","Europe & Central Asia","High Income",2006,75.9,113,0,11.83,1555.651986,NA,1,58.1,0,96,6.95,96,0.1,11363.41845,4311159,1.8,1.8,13.9
"Croatia","Europe & Central Asia","High Income",2005,75.2,116,0,11.59,167.2319899,NA,2,57.5,0,96,6.89,96,0.1,1224.2459,4310145,1.8,1.8,13.6
"Croatia","Europe & Central Asia","High Income",2004,75.4,114,0,13.11,1116.396502,NA,54,56.9,0,96,6.56,96,0.1,9365.742468,4304600,1.9,1.9,13.3
"Croatia","Europe & Central Asia","High Income",2003,74.7,122,0,13.78,93.67706503,NA,19,56.3,0,95,6.35,94,0.1,785.881418,4303399,1.9,1.9,12.9
"Croatia","Europe & Central Asia","High Income",2002,74.8,124,0,13.39,11.63615139,NA,6,55.8,0,95,6.19,95,0.1,653.71637,4302174,2,2,12.6
"Croatia","Europe & Central Asia","High Income",2001,74.9,126,0,13.15,650.9567981,NA,8,55.2,0,94,7.16,94,0.1,5245.421419,4299642,2,2,12.3
"Croatia","Europe & Central Asia","High Income",2000,74.7,127,0,12.73,649.3909871,NA,9,54.7,0,94,7.66,93,0.1,4919.62869,4468302,2.1,2.1,12.2
"Cuba","Latin America & Caribbean","Middle Income",2015,79.1,92,1,NA,0,99,0,61.4,1,99,NA,99,0.1,762.261218,11324777,3.5,3.3,13.9
"Cuba","Latin America & Caribbean","Middle Income",2014,79,93,1,4.37,13.6691019,97,0,6.7,1,99,11.6,99,0.1,75.5199,11306909,3.4,3.3,14
"Cuba","Latin America & Caribbean","Middle Income",2013,78.7,96,1,4.18,95.67571176,96,0,59.9,1,99,9.48,99,0.1,676.15344,11282722,3.4,3.3,14.7
"Cuba","Latin America & Caribbean","Middle Income",2012,78.7,96,1,4.16,742.1961992,96,0,59.2,1,98,8.59,99,0.1,6425.941119,11257112,3.4,3.2,15.7
"Cuba","Latin America & Caribbean","Middle Income",2011,78.8,92,1,4.14,102.0645784,96,0,58.4,1,99,1.6,97,0.1,675.92436,11236671,3.4,3.2,16.5
"Cuba","Latin America & Caribbean","Middle Income",2010,78,98,1,4.13,787.2808163,96,0,57.7,1,99,1.19,96,0.1,5676.14143,11225833,3.4,3.2,17.6
"Cuba","Latin America & Caribbean","Middle Income",2009,78.1,11,1,4.01,818.8771016,96,0,56.9,1,99,11.78,96,0.1,5484.7763,11226711,3.4,3.2,17.7
"Cuba","Latin America & Caribbean","Middle Income",2008,77.9,12,1,4.26,708.6157966,95,0,56.2,1,99,1.79,95,0.1,5376.447622,11236975,3.4,3.2,17.1
"Cuba","Latin America & Caribbean","Middle Income",2007,78.1,14,1,4.13,750.7147641,93,0,55.4,1,99,1.42,93,0.1,5184.494227,11251117,3.4,3.2,16
"Cuba","Latin America & Caribbean","Middle Income",2006,78,14,1,4.17,523.4724284,89,0,54.6,1,99,7.67,89,0.1,4669.6916,11261241,3.4,3.2,14.7
"Cuba","Latin America & Caribbean","Middle Income",2005,77.2,19,1,4.48,518.9359221,95,0,53.8,1,99,9.39,89,0.1,3779.577,11261586,3.4,3.3,14.2
"Cuba","Latin America & Caribbean","Middle Income",2004,77.3,17,1,4.38,4.484254579,99,0,53,1,98,6.14,88,0.1,339.716256,11250369,3.4,3.3,13.2
"Cuba","Latin America & Caribbean","Middle Income",2003,77.4,18,1,4.39,60.34145124,99,0,52.1,1,98,6.31,72,0.1,3192.669378,11229185,3.5,3.3,12.9
"Cuba","Latin America & Caribbean","Middle Income",2002,77.7,19,1,4.1,334.7672107,98,0,51.3,1,98,6.5,99,0.1,2994.339988,11199664,3.5,3.3,12.5
"Cuba","Latin America & Caribbean","Middle Income",2001,76.7,115,1,4.04,322.5863149,98,0,5.4,1,99,6.27,98,0.1,2832.188893,11164676,3.6,3.4,12.3
"Cuba","Latin America & Caribbean","Middle Income",2000,76.9,115,1,3.92,49.34007756,98,0,49.4,1,98,6.7,95,0.1,2741.11542,11126423,3.6,3.4,12.1
"Cyprus","Europe & Central Asia","High Income",2015,85,52,0,NA,0,97,0,6.3,0,97,NA,97,0.1,2375.1127,1160987,1,1,14.3
"Cyprus","Europe & Central Asia","High Income",2014,83,53,0,0.01,207.3041936,96,10,59.8,0,99,7.37,99,0.1,2734.88382,1152297,0.9,1,14
"Cyprus","Europe & Central Asia","High Income",2013,81,54,0,9.04,212.0859259,96,0,59.2,0,99,7.46,99,0.1,2797.96736,1143866,0.9,1,13.8
"Cyprus","Europe & Central Asia","High Income",2012,80,56,0,10.55,2159.756205,96,1,58.7,0,99,7.44,99,0.1,28951.15556,1135046,0.9,1,13.8
"Cyprus","Europe & Central Asia","High Income",2011,79.7,57,0,10.69,2443.325028,96,0,58.3,0,99,7.54,99,0.1,32233.83942,1124837,0.9,1,13.8
"Cyprus","Europe & Central Asia","High Income",2010,79.5,59,0,11.32,283.3300258,96,18,57.8,0,99,7.23,99,0.1,3818.46396,1112617,0.9,1,14.6
"Cyprus","Europe & Central Asia","High Income",2009,79.3,6,0,10.8,230.2524184,96,0,57.3,0,99,7.4,99,0.1,3215.8159,1098089,0.9,1,14.1
"Cyprus","Europe & Central Asia","High Income",2008,79.1,62,0,12.01,239.6409938,93,1,56.8,0,97,6.89,97,0.1,3539.7488,1081568,0.9,1,13.7
"Cyprus","Europe & Central Asia","High Income",2007,78.9,63,0,11.56,1958.525877,93,0,56.3,0,97,6.5,97,0.1,31386.63265,1063708,0.9,1,13.5
"Cyprus","Europe & Central Asia","High Income",2006,78.8,64,0,11.47,1700.841534,93,0,55.8,0,97,6.28,97,0.1,27169.99256,1045508,0.9,1,13.4
"Cyprus","Europe & Central Asia","High Income",2005,78.7,65,0,11.41,1562.520827,88,1,55.3,0,98,6.37,98,0.1,25324.48666,1027657,0.9,1,13.5
"Cyprus","Europe & Central Asia","High Income",2004,78.6,65,0,13.03,1586.724172,88,0,54.8,0,98,6.42,98,0.1,23932.49128,1010410,0.9,1,13.4
"Cyprus","Europe & Central Asia","High Income",2003,78.5,66,0,10.62,158.7087399,88,0,54.3,0,98,6.83,98,0.1,2293.4789,993562,0.9,1,13
"Cyprus","Europe & Central Asia","High Income",2002,78.4,68,0,11.68,1128.050886,88,0,53.8,0,98,6.12,98,0.1,16372.29152,976968,0.9,1,12.5
"Cyprus","Europe & Central Asia","High Income",2001,78.2,69,0,10.16,100.8086193,89,0,53.3,0,97,5.78,97,0.1,1562.92433,960274,0.9,1,12.4
"Cyprus","Europe & Central Asia","High Income",2000,78.1,7,0,9.56,950.8027925,89,0,52.8,0,97,5.77,97,0.1,14672.8826,943288,0.9,1,12.5
"Czech","Europe & Central Asia","High Income",2015,78.8,86,0,NA,0,97,9,66.1,0,97,NA,97,0.1,NA,10546059,1.8,1.8,NA
"Czech","Europe & Central Asia","High Income",2014,78.6,88,0,12.68,0,99,222,65.6,0,99,7.41,97,0.1,NA,10525347,1.8,1.9,NA
"Czech","Europe & Central Asia","High Income",2013,78.2,9,0,12.45,0,99,15,65.1,0,99,7.49,98,0.1,NA,10514272,1.8,1.9,NA
"Czech","Europe & Central Asia","High Income",2012,78,93,0,12.71,0,99,22,64.5,0,99,7.55,99,0.1,NA,10510785,1.8,1.9,NA
"Czech","Europe & Central Asia","High Income",2011,77.8,97,0,12.43,0,99,17,64,0,99,7.5,99,0.1,NA,10496088,1.9,1.9,NA
"Czech","Europe & Central Asia","High Income",2010,77.5,99,0,12.69,0,99,0,63.6,0,99,7.43,99,0.1,NA,10474410,1.9,2,NA
"Czech","Europe & Central Asia","High Income",2009,77.1,12,0,13.23,0,99,5,63.1,0,99,7.85,99,0.1,NA,10443936,1.9,2,NA
"Czech","Europe & Central Asia","High Income",2008,77,16,0,13.25,0,99,2,62.6,0,99,6.82,99,0.1,NA,10384603,1.9,2,NA
"Czech","Europe & Central Asia","High Income",2007,76.8,17,0,13.43,0,99,2,62.2,0,99,6.52,99,0.1,NA,10298828,2,2.1,NA
"Czech","Europe & Central Asia","High Income",2006,76.5,19,0,13.03,0,98,7,61.8,0,98,6.69,98,0.1,NA,10238905,2,2.1,NA
"Czech","Europe & Central Asia","High Income",2005,75.9,114,0,13.19,0,99,0,61.3,0,96,6.93,97,0.1,NA,10211216,2.1,2.1,NA
"Czech","Europe & Central Asia","High Income",2004,75.8,116,0,13.24,0,98,17,6.8,0,96,6.9,98,0.1,NA,10197101,2.1,2.2,NA
"Czech","Europe & Central Asia","High Income",2003,75.2,122,0,13.01,0,92,30,6.4,0,97,7.13,97,0.1,NA,10193998,2.2,2.2,NA
"Czech","Europe & Central Asia","High Income",2002,75.3,12,0,13.47,0,86,4,59.9,0,97,6.8,98,0.1,NA,10196916,2.2,2.3,NA
"Czech","Europe & Central Asia","High Income",2001,75.1,123,0,13.36,0,NA,6,59.4,0,97,6.42,98,0.1,NA,10216605,2.2,2.3,NA
"Czech","Europe & Central Asia","High Income",2000,74.7,126,0,13.22,0,NA,9,59,0,98,6.31,98,0.1,NA,10255063,2.3,2.3,NA
"Denmark","Europe & Central Asia","High Income",2015,86,71,0,NA,0,NA,9,58.8,0,93,NA,93,0.1,5314.64416,5683483,1.1,0.9,19.2
"Denmark","Europe & Central Asia","High Income",2014,84,73,0,9.64,10468.76292,NA,27,58.4,0,94,1.8,94,0.1,62425.5392,5643475,1.1,0.9,19.2
"Denmark","Europe & Central Asia","High Income",2013,81,75,0,9.5,10261.763,NA,17,58.1,0,94,11.25,94,0.1,61191.19263,5614932,1.1,0.9,18.7
"Denmark","Europe & Central Asia","High Income",2012,80,76,0,9.26,928.4170785,NA,2,57.7,0,94,1.98,94,0.1,5857.521,5591572,1.1,0.9,18.4
"Denmark","Europe & Central Asia","High Income",2011,79.7,79,0,10.47,10251.10872,NA,84,57.4,0,91,1.87,91,0.1,61753.667,5570572,1.1,0.9,16.9
"Denmark","Europe & Central Asia","High Income",2010,79.2,84,0,10.28,954.4865933,NA,5,57,0,9,11.8,9,0.1,5841.41122,5547683,1.1,0.9,16.8
"Denmark","Europe & Central Asia","High Income",2009,78.9,86,0,10.08,9765.616994,NA,6,56.6,0,89,11.47,89,0.1,58163.29359,5523095,1.1,0.9,16.8
"Denmark","Europe & Central Asia","High Income",2008,78.8,88,0,10.7,10761.18209,NA,14,56.3,0,88,1.18,88,0.1,64322.6664,5493621,1.1,0.9,16.8
"Denmark","Europe & Central Asia","High Income",2007,78.4,93,0,10.99,9703.068121,NA,2,55.9,0,87,9.99,87,0.1,58487.451,5461438,1.2,0.9,16.7
"Denmark","Europe & Central Asia","High Income",2006,78.1,93,0,11.02,850.9544783,NA,27,55.4,0,93,9.92,93,0.1,5226.99311,5437272,1.2,0.9,16.9
"Denmark","Europe & Central Asia","High Income",2005,78.1,92,0,11.28,7627.412444,NA,2,55,0,93,9.77,93,0.1,48799.8237,5419432,1.2,1,16.6
"Denmark","Europe & Central Asia","High Income",2004,77.7,98,0,11.27,6948.839868,NA,0,54.4,0,95,9.67,95,0.1,46511.6457,5404523,1.2,1,16.5
"Denmark","Europe & Central Asia","High Income",2003,77.3,11,0,11.54,650.9813544,NA,0,53.9,0,96,9.51,96,0.1,4458.7764,5390574,1.2,1,16.3
"Denmark","Europe & Central Asia","High Income",2002,77,14,0,11.34,4801.546125,NA,32,53.3,0,98,9.33,98,0.1,33228.69291,5375931,1.2,1,16.6
"Denmark","Europe & Central Asia","High Income",2001,77,12,0,11.56,530.4832336,NA,11,52.8,0,97,9.1,97,0.1,3751.64946,5358783,1.3,1,16.2
"Denmark","Europe & Central Asia","High Income",2000,76.9,12,0,11.69,508.7496912,NA,14,52.2,0,97,8.7,97,0.1,3743.55917,5339616,1.3,1,16.5
"Djibouti","Middle East & North Africa","Low Income",2015,63.5,241,1,NA,0,84,47,35,1,84,NA,84,2.1,1862.167274,913998,5.6,5.4,6.3
"Djibouti","Middle East & North Africa","Low Income",2014,63,252,1,0.38,24.73299655,78,0,34.4,1,78,1.57,78,2.1,174.91511,898707,5.6,5.4,6.3
"Djibouti","Middle East & North Africa","Low Income",2013,62.7,256,1,0.53,229.4410095,82,28,33.8,2,82,9.14,82,2.1,1622.637974,883296,5.6,5.4,6.3
"Djibouti","Middle East & North Africa","Low Income",2012,62.2,263,1,0.52,217.2125786,81,709,33.2,2,81,8.95,81,1.9,1536.15685,868136,5.6,5.5,6.3
"Djibouti","Middle East & North Africa","Low Income",2011,61.8,268,1,0.39,20.35974738,87,49,32.7,2,87,8.71,87,2.7,143.986898,853671,5.6,5.5,5.9
"Djibouti","Middle East & North Africa","Low Income",2010,61.3,273,1,0.44,187.4960097,88,7,32.2,2,88,8.84,88,3.1,1325.99724,840194,5.6,5.6,5.5
"Djibouti","Middle East & North Africa","Low Income",2009,69,279,1,0.49,177.2671607,89,48,31.7,2,89,8.37,89,3.2,1253.657431,827820,5.7,5.6,5.3
"Djibouti","Middle East & North Africa","Low Income",2008,62,289,1,0.49,171.7686449,88,143,31.3,2,89,8.5,89,3.3,1214.77118,816361,5.7,5.6,5
"Djibouti","Middle East & North Africa","Low Income",2007,59.8,296,1,0.45,20.86878709,25,24,3.9,2,88,7.72,88,3.5,147.586896,805456,5.8,5.7,4.5
"Djibouti","Middle East & North Africa","Low Income",2006,59.1,39,2,1.02,121.4812077,NA,49,3.6,2,72,7.5,72,3.7,965.6693779,794554,5.8,5.7,4.3
"Djibouti","Middle East & North Africa","Low Income",2005,58.6,318,2,1.23,12.70325933,NA,298,3.2,2,71,7.21,71,3.9,94.7297489,783248,5.9,5.8,4
"Djibouti","Middle East & North Africa","Low Income",2004,58.1,326,2,1.18,106.0354659,NA,71,29.8,2,64,6.76,64,4,864.184726,771599,6,5.9,3.7
"Djibouti","Middle East & North Africa","Low Income",2003,58,325,2,1.02,94.13302875,NA,37,29.4,2,68,6.22,68,4.2,819.974118,759639,6.1,5.9,3.5
"Djibouti","Middle East & North Africa","Low Income",2002,57.9,322,2,1.03,13.46662004,NA,50,29,2,62,5.45,62,4.3,792.15412,746947,6.2,6,3.3
"Djibouti","Middle East & North Africa","Low Income",2001,57.7,323,2,0.95,92.4978948,NA,79,28.6,2,49,5.37,53,4.3,781.2322196,733019,6.3,6.1,2.9
"Djibouti","Middle East & North Africa","Low Income",2000,57.4,325,2,1.34,91.95075901,NA,183,28.2,2,46,5.75,46,4.1,768.176767,717577,6.4,6.1,2.9
"Ecuador","Latin America & Caribbean","Middle Income",2015,76.2,118,6,NA,0,78,0,54.2,7,84,NA,78,0.1,625.62224,16212022,1.2,1.1,14
"Ecuador","Latin America & Caribbean","Middle Income",2014,76,121,6,3.82,79.11626341,83,0,53.5,7,84,9.16,83,0.1,6432.216537,15951832,1.2,1.1,14
"Ecuador","Latin America & Caribbean","Middle Income",2013,76,121,6,3.77,59.12850204,87,0,52.8,8,87,7.29,87,0.1,674.9829,15707473,1.3,1.1,13.4
"Ecuador","Latin America & Caribbean","Middle Income",2012,75.5,127,7,3.92,41.88087712,88,72,52.1,8,85,6.48,87,0.1,572.14313,15474099,1.3,1.2,13.3
"Ecuador","Latin America & Caribbean","Middle Income",2011,75.3,131,7,3.99,344.7412164,88,257,51.4,8,85,5.92,88,0.1,5223.351763,15243885,1.3,1.2,13.2
"Ecuador","Latin America & Caribbean","Middle Income",2010,75,134,7,3.95,367.9285652,9,0,5.7,8,88,5.9,91,0.1,4657.32361,15011114,1.3,1.2,13.1
"Ecuador","Latin America & Caribbean","Middle Income",2009,75.1,137,7,3.87,282.1440066,91,0,5,8,91,5.58,94,0.1,4255.56571,14774412,1.3,1.2,13.1
"Ecuador","Latin America & Caribbean","Middle Income",2008,74.6,139,7,3.76,197.9303077,93,1,49.3,9,94,5.66,96,0.1,4274.95265,14535740,1.3,1.2,13
"Ecuador","Latin America & Caribbean","Middle Income",2007,74.7,14,7,3.63,19.60467787,94,0,48.6,9,95,5.94,96,0.2,359.71886,14296554,1.4,1.3,12.9
"Ecuador","Latin America & Caribbean","Middle Income",2006,74.4,144,8,3.52,19.13983284,96,0,47.9,9,92,5.86,96,0.3,335.786541,14059379,1.4,1.3,12.8
"Ecuador","Latin America & Caribbean","Middle Income",2005,74.2,151,8,3.54,18.09317114,92,0,47.2,9,89,5.87,92,0.3,321.942547,13825839,1.4,1.3,12.8
"Ecuador","Latin America & Caribbean","Middle Income",2004,74.4,148,8,3.65,16.37920405,88,0,46.5,9,9,6.22,88,0.3,278.557892,13596390,1.5,1.3,12.7
"Ecuador","Latin America & Caribbean","Middle Income",2003,74.4,151,8,3.69,18.26183281,82,0,45.8,10,97,6.46,87,0.3,244.46898,13369678,1.5,1.4,12.6
"Ecuador","Latin America & Caribbean","Middle Income",2002,73.6,157,8,3.88,187.3843511,75,0,45.1,10,88,4.62,88,0.3,2183.966796,13143465,1.5,1.4,12.5
"Ecuador","Latin America & Caribbean","Middle Income",2001,73.4,158,9,4.13,14.5887403,69,2,44.3,10,9,3.86,89,0.3,193.741571,12914660,1.6,1.5,12.4
"Ecuador","Latin America & Caribbean","Middle Income",2000,72.8,163,9,3.99,84.17527008,36,0,43.6,11,83,3.38,87,0.3,1451.29776,12681123,1.6,1.5,12.4
"Egypt","Middle East & North Africa","Low Income",2015,79,159,51,NA,0,93,5432,61.1,60,93,NA,93,0.1,NA,92442549,2.8,2.8,13.1
"Egypt","Middle East & North Africa","Low Income",2014,78,161,53,0.21,0,94,1314,6.2,62,94,5.64,94,0.1,NA,90424668,2.8,2.8,13.1
"Egypt","Middle East & North Africa","Low Income",2013,79,159,54,0.21,0,97,405,59.4,63,97,5.46,97,0.1,NA,88404652,2.9,2.8,12.8
"Egypt","Middle East & North Africa","Low Income",2012,72,165,54,0.23,0,93,245,58.6,64,93,5.29,93,0.1,NA,86422240,2.9,2.8,12.4
"Egypt","Middle East & North Africa","Low Income",2011,74,168,55,0.22,0,96,26,57.8,64,96,5.4,96,0.1,NA,84529251,2.9,2.9,12.4
"Egypt","Middle East & North Africa","Low Income",2010,70,173,54,0.22,0,97,16,57,64,97,4.8,97,0.1,NA,82761244,3,2.9,12.2
"Egypt","Middle East & North Africa","Low Income",2009,69.9,174,54,0.21,0,97,608,56.2,64,97,5.1,97,0.1,NA,81134789,3,3,12
"Egypt","Middle East & North Africa","Low Income",2008,69.8,172,54,0.24,0,97,668,55.5,65,97,4.82,97,0.1,NA,79636081,3.1,3,11.9
"Egypt","Middle East & North Africa","Low Income",2007,69.7,171,55,0.21,0,98,1684,54.8,65,98,4.95,98,0.1,NA,78232124,3.1,3.1,11.7
"Egypt","Middle East & North Africa","Low Income",2006,69.5,175,55,0.18,0,98,953,54.2,66,98,5.24,98,0.1,NA,76873670,3.2,3.1,11.5
"Egypt","Middle East & North Africa","Low Income",2005,69.4,174,56,0.16,0,98,77,53.5,68,98,5.6,98,0.1,NA,75523576,3.2,3.2,11.4
"Egypt","Middle East & North Africa","Low Income",2004,69,176,57,0.16,0,97,80,52.9,70,97,5.21,97,0.1,NA,74172073,3.3,3.2,11.2
"Egypt","Middle East & North Africa","Low Income",2003,68.6,178,59,0.15,0,98,164,52.3,72,98,5.41,98,0.1,NA,72826102,3.3,3.3,11.3
"Egypt","Middle East & North Africa","Low Income",2002,68.7,177,61,0.15,0,97,653,51.8,75,97,5.97,97,0.1,NA,71485044,3.4,3.4,11.2
"Egypt","Middle East & North Africa","Low Income",2001,68.6,177,63,0.14,0,99,2150,51.2,78,99,5.75,99,0.1,NA,70152662,3.5,3.4,11.1
"Egypt","Middle East & North Africa","Low Income",2000,68.8,171,65,0.14,0,98,2633,5.7,82,98,5.55,98,0.1,NA,68831561,3.6,3.5,11
"El Salvador","Latin America & Caribbean","Low Income",2015,73.5,178,2,NA,0,91,0,56.1,2,92,NA,91,0.2,4127.11775,6325121,1.6,1.5,13.2
"El Salvador","Latin America & Caribbean","Low Income",2014,73.3,181,2,2.52,665.7260253,93,0,55.4,2,93,6.77,94,0.2,3988.771871,6295124,1.6,1.6,13.2
"El Salvador","Latin America & Caribbean","Low Income",2013,73,184,2,2.42,653.6925016,92,0,54.7,2,92,6.95,92,0.2,3895.664491,6266076,1.6,1.6,13.2
"El Salvador","Latin America & Caribbean","Low Income",2012,73,181,2,2.48,591.7757569,92,0,54.1,2,93,6.7,92,0.3,3827.786267,6237922,1.6,1.6,13.2
"El Salvador","Latin America & Caribbean","Low Income",2011,72,197,2,2.37,549.2783081,89,0,53.4,2,9,6.81,89,0.3,3736.58713,6210567,1.7,1.6,13
"El Salvador","Latin America & Caribbean","Low Income",2010,72,191,2,2.36,469.3904193,89,0,52.8,2,89,6.91,89,0.3,3474.392445,6183877,1.7,1.6,12.9
"El Salvador","Latin America & Caribbean","Low Income",2009,71.4,23,2,2.55,416.4338399,91,0,52.1,2,91,6.83,91,0.3,3366.482133,6157678,1.7,1.6,12.8
"El Salvador","Latin America & Caribbean","Low Income",2008,71.7,194,2,2.68,53.95949877,98,0,51.4,3,98,6.21,98,0.3,357.347674,6131767,1.8,1.7,13.4
"El Salvador","Latin America & Caribbean","Low Income",2007,71.2,23,2,2.83,52.30172215,99,0,5.8,3,99,6.32,99,0.3,334.83817,6105810,1.8,1.7,12.9
"El Salvador","Latin America & Caribbean","Low Income",2006,75,211,3,2.77,57.74562629,96,0,5.1,3,96,6.68,96,0.2,362.951768,6079395,1.8,1.7,12.9
"El Salvador","Latin America & Caribbean","Low Income",2005,71,213,3,2.77,440.6027042,89,0,49.4,3,89,7.19,89,0.2,2835.281237,6052124,1.9,1.8,12.7
"El Salvador","Latin America & Caribbean","Low Income",2004,70,215,3,2.9,398.6058322,9,0,48.6,3,9,7.3,9,0.3,2632.79942,6023801,1.9,1.8,12.4
"El Salvador","Latin America & Caribbean","Low Income",2003,69.9,29,3,3.1,400.1342971,94,0,47.8,4,93,7.61,94,0.3,2519.737387,5994075,2,1.9,12
"El Salvador","Latin America & Caribbean","Low Income",2002,73,24,3,2.97,29.68529375,81,0,47,4,81,7.9,81,0.4,248.4125,5962139,2,1.9,11.8
"El Salvador","Latin America & Caribbean","Low Income",2001,68.9,219,4,2.88,332.1056586,75,2,46.2,4,94,8.2,92,0.4,2338.772244,5927001,2.1,2,11.6
"El Salvador","Latin America & Caribbean","Low Income",2000,69,218,4,2.79,353.6690328,99,0,45.3,5,98,8.17,99,0.4,2238.4116,5887930,2.1,2,11.3
"Equatorial Guinea","Sub-Saharan Africa","High Income",2015,58.2,32,3,NA,0,16,1250,24.5,4,17,NA,16,4.2,1347.31257,1168575,8.4,8.3,9.2
"Equatorial Guinea","Sub-Saharan Africa","High Income",2014,57.9,32,3,0.01,13.40477417,2,13,24,4,24,3.8,2,4.4,192.59733,1122273,8.5,8.4,9.2
"Equatorial Guinea","Sub-Saharan Africa","High Income",2013,57.4,327,3,10.72,156.3907685,NA,321,23.5,4,3,3.73,3,5.7,2246.9938,1076412,8.6,8.6,9.2
"Equatorial Guinea","Sub-Saharan Africa","High Income",2012,56.7,337,3,11.89,1500.412635,NA,1190,23,4,3,4,24,8.2,21557.6528,1031191,8.7,8.7,9.2
"Equatorial Guinea","Sub-Saharan Africa","High Income",2011,56.2,344,3,10.99,1493.051277,NA,0,22.6,4,39,3.29,41,7.7,21451.88617,986861,8.9,8.8,9.2
"Equatorial Guinea","Sub-Saharan Africa","High Income",2010,56.1,339,3,9.93,1192.696619,NA,0,22.1,4,59,3.84,44,7.2,17136.44568,943640,9,9,9.2
"Equatorial Guinea","Sub-Saharan Africa","High Income",2009,55.7,34,3,7.97,115.0692415,NA,78,21.7,4,57,5.32,43,7.3,1653.2937,901589,9.2,9.2,9.1
"Equatorial Guinea","Sub-Saharan Africa","High Income",2008,55.4,338,3,8.34,1705.678619,NA,436,21.3,4,55,2.31,42,6.3,22742.38159,860839,9.3,9.3,9.1
"Equatorial Guinea","Sub-Saharan Africa","High Income",2007,55,339,3,6.86,1024.519543,NA,5,2.9,4,54,2.25,41,5.9,15761.83913,821686,9.5,9.5,9
"Equatorial Guinea","Sub-Saharan Africa","High Income",2006,54.8,337,3,7.28,827.5979335,NA,0,2.5,4,52,2.13,4,5.3,12732.2759,784494,9.7,9.6,9
"Equatorial Guinea","Sub-Saharan Africa","High Income",2005,54.4,337,3,7.19,12.0661671,NA,0,2.2,4,5,1.63,39,4.9,185.63334,749527,9.8,9.8,8.7
"Equatorial Guinea","Sub-Saharan Africa","High Income",2004,54.1,336,3,6.28,44.54768305,NA,38,19.8,4,48,2.4,38,4.4,685.34897,716949,1,1,8.5
"Equatorial Guinea","Sub-Saharan Africa","High Income",2003,53.8,334,3,7.13,309.7834587,NA,18,19.5,4,46,2.23,37,3.6,3577.176197,686670,1.2,1.1,8.4
"Equatorial Guinea","Sub-Saharan Africa","High Income",2002,53.5,334,3,6.01,234.7874207,NA,24,19.1,4,44,2.5,36,2.9,2711.17114,658388,1.4,1.3,8.2
"Equatorial Guinea","Sub-Saharan Africa","High Income",2001,53.1,334,3,5.07,197.7839552,NA,1339,18.7,4,43,1.78,35,2.3,2283.87939,631662,1.6,1.4,8
"Equatorial Guinea","Sub-Saharan Africa","High Income",2000,52.7,336,3,4.46,14.95451321,NA,0,18.3,4,41,2.73,34,1.9,172.68491,606180,1.7,1.6,0
"Eritrea","Sub-Saharan Africa","Low Income",2015,64.7,255,5,NA,0,95,198,18.6,7,95,NA,95,0.4,NA,3342818,8.4,8.2,5
"Eritrea","Sub-Saharan Africa","Low Income",2014,64.4,261,5,0.01,0,94,127,18,8,94,3.34,94,0.4,NA,3311444,8.5,8.3,5
"Eritrea","Sub-Saharan Africa","Low Income",2013,64,266,6,0.01,0,94,45,17.5,8,94,3.1,94,0.5,NA,3281453,8.6,8.4,5
"Eritrea","Sub-Saharan Africa","Low Income",2012,63.6,274,6,0.01,0,94,194,17,8,94,2.98,94,0.6,NA,3250104,8.7,8.6,5
